,score_title,likelihood_title,score_text,likelihood_text
36486,0.2263,pos,0.9921,pos
36487,0.6249,pos,-0.7506,neg
36488,-0.1779,neg,-0.5267,neg
36489,0.0,neg,-0.9889,neg
36490,-0.5707,neg,-0.918,neg
36491,0.0,neg,-0.3338,neg
36493,0.0772,pos,-0.7821,neg
36494,-0.7783,neg,-0.8658,neg
36495,0.3182,pos,0.4404,pos
36496,0.0,neg,-0.9585,neg
36497,-0.4003,neg,-0.9717,neg
36498,-0.4588,neg,-0.8743,neg
36499,0.0,neg,0.9632,pos
36500,0.2732,pos,0.9983,pos
36501,0.2924,pos,0.1022,pos
36502,-0.34,neg,-0.9907,neg
36503,-0.5984,neg,-0.999,neg
36504,0.0,neg,0.8591,pos
36505,0.0,neg,-0.3716,neg
36506,-0.3182,neg,0.9154,pos
36507,0.0,neg,0.9479,pos
36508,-0.3818,neg,-0.9838,neg
36509,-0.3818,neg,-0.9913,neg
36510,0.0,neg,-0.8834,neg
36511,0.6597,pos,0.5699,pos
36512,-0.0644,neg,0.587,pos
36513,-0.7717,neg,0.6643,pos
36514,0.8934,pos,0.9766,pos
36515,-0.4588,neg,-0.296,neg
36516,-0.128,neg,0.9982,pos
36517,-0.802,neg,-0.9741,neg
36518,-0.2732,neg,-0.9623,neg
36519,0.1027,pos,0.967,pos
36520,-0.5994,neg,0.708,pos
36521,0.25,pos,0.995,pos
36522,0.0,neg,0.9858,pos
36523,0.2023,pos,0.9633,pos
36524,-0.5106,neg,0.9928,pos
36525,0.0,neg,0.926,pos
36526,0.0,neg,0.5753,pos
36527,0.2023,pos,0.3863,pos
36528,-0.3818,neg,-0.9812,neg
36530,0.0,neg,-0.9824,neg
36531,-0.7579,neg,-0.9474,neg
36532,0.0772,pos,-0.9906,neg
36533,-0.3818,neg,0.9517,pos
36534,0.0,neg,0.965,pos
36535,0.0,neg,0.5815,pos
36536,0.0516,pos,0.0369,pos
36537,0.0,neg,0.9429,pos
36538,0.0,neg,0.9977,pos
36540,0.7506,pos,0.8658,pos
36541,0.0,neg,0.3818,pos
36542,-0.4767,neg,-0.9977,neg
36543,0.4019,pos,0.9555,pos
36544,-0.128,neg,-0.9486,neg
36545,0.4389,pos,0.9855,pos
36546,0.0,neg,0.2484,pos
36547,0.6597,pos,0.9408,pos
36548,-0.4404,neg,-0.9975,neg
36549,0.0,neg,0.9097,pos
36550,0.3818,pos,0.8847,pos
36551,0.0,neg,-0.9349,neg
36552,0.0,neg,-0.9193,neg
36553,-0.5267,neg,-0.9237,neg
36554,0.5267,pos,0.9873,pos
36555,0.4019,pos,0.9061,pos
36556,-0.6908,neg,-0.9461,neg
36557,0.6369,pos,0.9724,pos
36558,-0.7269,neg,-0.1531,neg
36559,-0.6249,neg,0.9287,pos
36560,0.3818,pos,0.9601,pos
36561,-0.659,neg,-0.9946,neg
36562,0.0,neg,0.9104,pos
36563,0.34,pos,0.9768,pos
36564,-0.4417,neg,-0.6808,neg
36565,-0.4019,neg,-0.9996,neg
36566,0.2732,pos,0.9475,pos
36567,-0.3182,neg,-0.6486,neg
36568,0.0,neg,-0.981,neg
36569,-0.0258,neg,-0.2584,neg
36570,-0.6908,neg,-0.9539,neg
36571,0.0,neg,0.9906,pos
36572,0.0,neg,-0.9951,neg
36573,-0.5994,neg,-0.9796,neg
36574,0.0,neg,0.4861,pos
36575,0.0,neg,0.9982,pos
36576,-0.4404,neg,0.9297,pos
36577,-0.8176,neg,-0.9945,neg
36578,0.0,neg,0.0,neg
36579,-0.8316,neg,0.9152,pos
36580,0.0,neg,0.9997,pos
36581,-0.34,neg,0.4215,pos
36582,0.0,neg,-0.9934,neg
36583,0.0,neg,0.886,pos
36584,0.0,neg,0.9299,pos
36585,0.5859,pos,0.999,pos
36586,-0.4404,neg,-0.25,neg
36587,0.0,neg,0.4215,pos
36588,0.6124,pos,0.995,pos
36589,-0.4019,neg,0.9612,pos
36590,-0.7003,neg,-0.9925,neg
36591,-0.8934,neg,-0.9412,neg
36592,0.0,neg,-0.7337,neg
36593,0.34,pos,0.9972,pos
36594,0.0,neg,-0.9614,neg
36595,0.0,neg,-0.989,neg
36596,0.0,neg,-0.7341,neg
36597,-0.5994,neg,-0.8276,neg
36598,0.0,neg,-0.9707,neg
36599,-0.802,neg,-0.9256,neg
36600,-0.128,neg,0.0516,pos
36601,-0.7003,neg,-0.992,neg
36602,0.128,pos,0.9853,pos
36603,0.1531,pos,-0.9649,neg
36604,0.0,neg,0.9091,pos
36605,-0.5574,neg,-0.997,neg
36606,-0.6542,neg,0.296,pos
36607,0.3182,pos,0.9355,pos
36608,-0.8481,neg,-0.8211,neg
36609,0.0,neg,-0.9538,neg
36610,0.0,neg,0.9919,pos
36611,-0.4215,neg,0.9964,pos
36612,0.0,neg,0.8566,pos
36613,-0.5106,neg,0.8567,pos
36614,-0.8176,neg,-0.8176,neg
36615,0.0772,pos,0.1154,pos
36616,-0.6249,neg,0.7371,pos
36617,-0.4939,neg,-0.9961,neg
36618,0.7227,pos,0.9974,pos
36619,0.0,neg,0.9845,pos
36620,-0.25,neg,0.7053,pos
36621,0.5523,pos,-0.9801,neg
36622,0.0,neg,0.9963,pos
36623,0.128,pos,-0.3314,neg
36624,-0.4215,neg,-0.5951,neg
36625,-0.34,neg,0.8626,pos
36626,0.0,neg,0.9954,pos
36627,-0.4215,neg,-0.9744,neg
36628,-0.7783,neg,-0.996,neg
36629,0.0,neg,-0.9967,neg
36630,0.0,neg,0.8481,pos
36631,-0.3612,neg,-0.9972,neg
36632,-0.5106,neg,-0.34,neg
36633,0.8225,pos,0.7003,pos
36634,-0.5574,neg,-0.9848,neg
36635,0.2023,pos,0.5734,pos
36636,0.0,neg,0.9643,pos
36637,0.128,pos,-0.815,neg
36638,0.0,neg,-0.9999,neg
36639,-0.7424,neg,-0.6219,neg
36640,-0.3818,neg,-0.8736,neg
36641,0.0,neg,-0.5994,neg
36642,-0.296,neg,0.9454,pos
36643,0.0,neg,-0.9902,neg
36644,-0.25,neg,-0.8083,neg
36645,-0.5267,neg,0.504,pos
36646,-0.4404,neg,0.954,pos
36647,-0.5267,neg,-0.9933,neg
36648,0.5255,pos,0.8257,pos
36649,-0.1027,neg,0.7706,pos
36650,0.0,neg,-0.9157,neg
36651,-0.5707,neg,-0.9896,neg
36652,0.0772,pos,-0.997,neg
36653,0.0,neg,0.5778,pos
36654,0.5994,pos,0.9975,pos
36655,-0.4939,neg,0.9787,pos
36656,0.0,neg,0.4215,pos
36657,0.0,neg,0.9557,pos
36658,0.0,neg,0.9919,pos
36659,0.0,neg,-0.959,neg
36660,0.128,pos,0.7845,pos
36661,-0.1531,neg,0.8095,pos
36662,0.6588,pos,0.9959,pos
36663,0.0,neg,-0.5719,neg
36664,0.0,neg,0.0,neg
36665,0.2023,pos,-0.714,neg
36666,0.4449,pos,0.9825,pos
36667,-0.4588,neg,-0.9977,neg
36668,0.6597,pos,0.9612,pos
36669,0.5719,pos,0.4215,pos
36670,0.0,neg,0.4019,pos
36671,0.0,neg,-0.8834,neg
36672,0.6369,pos,0.8431,pos
36673,0.0772,pos,-0.9911,neg
36674,0.34,pos,0.8934,pos
36675,0.6369,pos,0.9996,pos
36676,-0.0516,neg,-0.9912,neg
36677,0.0314,pos,0.5443,pos
36678,0.0,neg,-0.8397,neg
36679,-0.7579,neg,0.9748,pos
36680,-0.7506,neg,-0.9806,neg
36681,-0.0516,neg,0.9996,pos
36682,-0.296,neg,-0.0772,neg
36683,-0.5994,neg,0.9788,pos
36684,-0.743,neg,0.9954,pos
36685,0.5994,pos,0.1531,pos
36686,-0.3595,neg,0.8992,pos
36687,0.3182,pos,-0.6458,neg
36688,0.2247,pos,0.9116,pos
36689,-0.2732,neg,0.9913,pos
36690,-0.5106,neg,-0.8625,neg
36691,0.2023,pos,0.9371,pos
36692,-0.5574,neg,-0.9559,neg
36693,0.0,neg,0.9983,pos
36694,-0.3612,neg,0.0,neg
36695,0.0,neg,-0.9107,neg
36696,0.2023,pos,0.9958,pos
36697,-0.6588,neg,-0.9788,neg
36698,-0.5994,neg,0.0736,pos
36699,-0.5994,neg,-0.9969,neg
36700,-0.7579,neg,0.8498,pos
36701,0.0,neg,0.9461,pos
36702,-0.7351,neg,-0.9965,neg
36703,0.0,neg,0.9614,pos
36704,-0.4168,neg,-0.7958,neg
36705,0.0,neg,-0.9354,neg
36706,-0.508,neg,0.8667,pos
36707,0.25,pos,0.9779,pos
36708,0.7088,pos,-0.9874,neg
36709,0.0,neg,0.8176,pos
36710,0.0,neg,0.6908,pos
36711,-0.8176,neg,-0.9852,neg
36712,0.0,neg,0.3612,pos
36713,0.3818,pos,-0.9531,neg
36714,0.0,neg,0.9958,pos
36715,-0.0772,neg,-0.8338,neg
36716,-0.296,neg,0.0516,pos
36717,0.0,neg,-0.9804,neg
36718,-0.3818,neg,-0.9812,neg
36719,-0.3612,neg,-0.9826,neg
36720,-0.3182,neg,-0.9895,neg
36721,-0.3818,neg,-0.9515,neg
36722,-0.5859,neg,0.3214,pos
36723,0.0,neg,0.8381,pos
36724,0.0,neg,0.9968,pos
36725,0.4939,pos,0.7506,pos
36727,0.0516,pos,-0.969,neg
36728,-0.5574,neg,0.9689,pos
36729,-0.5849,neg,0.9523,pos
36730,0.0,neg,-0.8398,neg
36731,0.0772,pos,0.5065,pos
36732,0.0,neg,-0.6249,neg
36733,-0.0258,neg,0.9931,pos
36734,-0.4019,neg,-0.9371,neg
36735,-0.7269,neg,-0.9902,neg
36736,-0.6486,neg,-0.9526,neg
36737,-0.1027,neg,-0.7897,neg
36738,-0.3818,neg,-0.9667,neg
36739,-0.25,neg,0.6975,pos
36740,0.0,neg,0.6588,pos
36741,0.6588,pos,0.2144,pos
36742,-0.5267,neg,-0.9987,neg
36743,0.5859,pos,0.9848,pos
36744,-0.4939,neg,-0.9896,neg
36745,0.5994,pos,0.6486,pos
36746,0.2714,pos,-0.9966,neg
36747,-0.1531,neg,-0.3612,neg
36748,0.0772,pos,-0.9386,neg
36749,0.0,neg,-0.9687,neg
36750,0.0,neg,0.9707,pos
36751,0.0,neg,-0.5133,neg
36752,0.4003,pos,-0.9824,neg
36753,0.6369,pos,0.8628,pos
36754,-0.5574,neg,-0.9974,neg
36755,0.5106,pos,0.9917,pos
36756,-0.6486,neg,-0.8355,neg
36757,0.0,neg,-0.89,neg
36758,-0.7184,neg,-0.9848,neg
36759,-0.5994,neg,-0.9705,neg
36760,0.0,neg,0.7783,pos
36761,0.0,neg,0.9945,pos
36762,0.6114,pos,0.775,pos
36763,0.6808,pos,-0.2023,neg
36764,-0.4767,neg,0.9921,pos
36765,0.3182,pos,-0.981,neg
36766,0.7003,pos,-0.9287,neg
36767,-0.5267,neg,0.9885,pos
36768,0.0,neg,0.996,pos
36769,0.0,neg,0.0,neg
36770,-0.4588,neg,-0.995,neg
36771,0.4019,pos,0.7909,pos
36772,-0.34,neg,0.4554,pos
36773,0.0,neg,0.9945,pos
36774,0.0,neg,-0.5411,neg
36775,0.2263,pos,0.9817,pos
36776,-0.6249,neg,-0.9871,neg
36777,0.0,neg,-0.9921,neg
36778,-0.4019,neg,-0.9992,neg
36779,0.7184,pos,-0.8658,neg
36780,0.0,neg,0.9965,pos
36781,-0.4389,neg,0.9207,pos
36782,-0.4404,neg,0.9999,pos
36783,0.0,neg,0.9985,pos
36784,-0.6369,neg,-0.9944,neg
36785,0.4404,pos,0.9966,pos
36786,-0.4019,neg,0.8024,pos
36787,-0.5267,neg,-0.9136,neg
36788,0.7707,pos,0.8906,pos
36789,-0.4767,neg,-0.9859,neg
36790,-0.7351,neg,0.9854,pos
36791,0.0,neg,0.8402,pos
36792,-0.4019,neg,-0.9966,neg
36793,0.34,pos,0.9737,pos
36794,0.3612,pos,0.7282,pos
36795,-0.6808,neg,-0.9997,neg
36796,-0.7717,neg,-0.9603,neg
36797,0.4215,pos,0.9976,pos
36798,0.0,neg,0.9708,pos
36799,-0.5106,neg,-0.9975,neg
36800,-0.5994,neg,-0.9741,neg
36801,-0.6705,neg,-0.0258,neg
36802,-0.3506,neg,-0.9972,neg
36803,-0.4939,neg,-0.9937,neg
36804,-0.4588,neg,-0.9708,neg
36805,-0.25,neg,0.9973,pos
36806,-0.4588,neg,-0.997,neg
36807,-0.6705,neg,-0.9764,neg
36808,-0.128,neg,-0.9874,neg
36809,0.2235,pos,0.9874,pos
36810,-0.5423,neg,0.9428,pos
36812,-0.5719,neg,-0.9697,neg
36813,0.0,neg,0.9997,pos
36814,0.0,neg,-0.898,neg
36815,-0.4939,neg,-0.9687,neg
36816,0.2023,pos,-0.9743,neg
36817,-0.4215,neg,0.9964,pos
36818,0.25,pos,0.7606,pos
36819,0.0772,pos,0.7485,pos
36820,0.0,neg,0.9995,pos
36821,-0.5267,neg,-0.9629,neg
36822,-0.5267,neg,-0.9129,neg
36823,0.6808,pos,0.8142,pos
36824,-0.7506,neg,-0.9754,neg
36825,-0.9042,neg,-0.9903,neg
36826,0.0,neg,-0.7724,neg
36827,0.0,neg,-0.2023,neg
36828,-0.7003,neg,-0.9547,neg
36829,0.3182,pos,-0.9528,neg
36830,-0.1531,neg,0.9991,pos
36831,-0.7506,neg,0.9655,pos
36832,0.34,pos,0.34,pos
36833,0.0,neg,0.9582,pos
36834,-0.8225,neg,-0.9998,neg
36835,0.7003,pos,0.992,pos
36836,-0.4939,neg,0.9121,pos
36837,0.0,neg,0.836,pos
36838,0.0,neg,0.9426,pos
36839,0.0,neg,-0.9686,neg
36840,-0.7506,neg,0.5346,pos
36841,-0.5574,neg,-0.7003,neg
36842,-0.91,neg,-0.9531,neg
36843,-0.4588,neg,0.9977,pos
36844,-0.6588,neg,-0.9908,neg
36845,-0.8555,neg,-0.9893,neg
36846,-0.4767,neg,-0.9643,neg
36847,-0.4939,neg,-0.0994,neg
36848,0.3612,pos,0.9683,pos
36849,0.3612,pos,0.5859,pos
36850,0.0,neg,-0.128,neg
36851,0.0,neg,0.7057,pos
36852,-0.7269,neg,-0.9586,neg
36853,0.0,neg,0.7638,pos
36854,-0.8689,neg,-0.9776,neg
36855,0.0,neg,-0.988,neg
36856,-0.4588,neg,0.9133,pos
36857,0.3182,pos,0.9312,pos
36858,0.0772,pos,0.8934,pos
36859,0.8689,pos,0.8555,pos
36860,0.0,neg,-0.9674,neg
36861,0.0,neg,0.9804,pos
36862,0.0,neg,0.4075,pos
36863,-0.0258,neg,0.961,pos
36864,0.0,neg,0.9974,pos
36865,-0.6124,neg,-0.375,neg
36866,0.0,neg,0.9866,pos
36867,0.0,neg,0.1154,pos
36868,0.0,neg,0.0351,pos
36869,-0.3818,neg,-0.7166,neg
36870,-0.25,neg,0.9429,pos
36871,0.0,neg,0.0,neg
36872,-0.6124,neg,0.8416,pos
36873,-0.0258,neg,-0.9765,neg
36874,-0.5423,neg,-0.9423,neg
36875,0.4404,pos,0.9603,pos
36876,-0.1759,neg,0.9993,pos
36877,0.4767,pos,0.9638,pos
36878,-0.6124,neg,-0.9979,neg
36879,0.6486,pos,0.9054,pos
36880,0.0,neg,0.9947,pos
36881,-0.3818,neg,-0.0534,neg
36882,0.0,neg,0.9944,pos
36883,0.5106,pos,0.9971,pos
36884,0.0,neg,0.0,neg
36885,0.5423,pos,0.8271,pos
36886,-0.7506,neg,-0.6908,neg
36887,0.0516,pos,-0.4866,neg
36888,-0.2263,neg,-0.9989,neg
36889,0.4215,pos,0.9901,pos
36890,0.0,neg,0.9986,pos
36891,0.0,neg,-0.9372,neg
36892,-0.3182,neg,-0.3204,neg
36893,0.8271,pos,-0.9981,neg
36894,0.0,neg,0.0,neg
36895,-0.296,neg,-0.948,neg
36896,-0.4939,neg,-0.9967,neg
36897,-0.2023,neg,0.9231,pos
36898,-0.0516,neg,-0.9966,neg
36899,-0.5719,neg,-0.9081,neg
36900,-0.5106,neg,-0.9963,neg
36901,0.0258,pos,0.995,pos
36902,-0.5994,neg,-0.9841,neg
36903,0.1531,pos,0.9345,pos
36904,-0.5994,neg,-0.9862,neg
36905,0.0,neg,0.0,neg
36906,-0.3612,neg,0.4767,pos
36907,0.7579,pos,0.9977,pos
36908,0.0,neg,0.7701,pos
36909,-0.3818,neg,0.9877,pos
36910,0.4404,pos,0.1765,pos
36911,0.1531,pos,0.7177,pos
36912,0.0,neg,0.9636,pos
36913,0.0,neg,-0.5002,neg
36914,0.0,neg,-0.9328,neg
36915,0.1027,pos,0.9687,pos
36916,-0.25,neg,0.7131,pos
36917,0.4588,pos,0.981,pos
36918,0.0,neg,0.5392,pos
36919,-0.6808,neg,0.9907,pos
36920,0.0,neg,0.9401,pos
36921,-0.2589,neg,-0.8602,neg
36922,0.0,neg,-0.9951,neg
36923,0.0,neg,0.0,neg
36924,-0.7964,neg,0.954,pos
36925,0.0,neg,-0.9487,neg
36926,0.4404,pos,0.0,neg
36927,0.7096,pos,-0.9629,neg
36928,-0.4767,neg,-0.9919,neg
36929,-0.296,neg,-0.724,neg
36930,0.0,neg,0.0,neg
36931,-0.9313,neg,0.1779,pos
36932,0.0,neg,-0.9313,neg
36933,0.0,neg,0.2732,pos
36934,-0.6486,neg,0.8324,pos
36935,0.0,neg,0.5859,pos
36936,-0.34,neg,-0.9871,neg
36937,-0.1779,neg,0.9497,pos
36938,-0.4404,neg,-0.6522,neg
36939,0.296,pos,0.1953,pos
36940,-0.25,neg,-0.8891,neg
36941,-0.296,neg,0.9551,pos
36942,-0.5719,neg,0.6697,pos
36943,-0.7003,neg,-0.9896,neg
36944,0.0,neg,-0.9839,neg
36945,0.75,pos,-0.7393,neg
36946,-0.3595,neg,0.945,pos
36947,0.4588,pos,0.9687,pos
36948,-0.4019,neg,0.9939,pos
36949,0.4019,pos,0.8834,pos
36950,0.8436,pos,-0.9459,neg
36951,-0.5106,neg,-0.3962,neg
36952,-0.6486,neg,0.9954,pos
36953,-0.0258,neg,0.9959,pos
36954,0.4404,pos,-0.9941,neg
36955,0.0,neg,-0.657,neg
36956,0.4404,pos,-0.9681,neg
36957,-0.1779,neg,-0.905,neg
36958,0.0,neg,-0.4019,neg
36959,-0.2732,neg,0.9682,pos
36960,-0.4588,neg,0.9516,pos
36961,-0.9001,neg,-0.9955,neg
36962,-0.9217,neg,-0.9708,neg
36963,0.0,neg,-0.6674,neg
36964,0.0,neg,-0.8207,neg
36965,-0.25,neg,-0.9978,neg
36966,-0.128,neg,-0.992,neg
36967,-0.128,neg,-0.872,neg
36968,-0.7263,neg,-0.9796,neg
36969,-0.25,neg,-0.9734,neg
36970,-0.4588,neg,0.9864,pos
36971,0.0,neg,-0.9917,neg
36972,0.0,neg,-0.6553,neg
36973,-0.5423,neg,-0.9881,neg
36974,0.0,neg,-0.09,neg
36975,0.0,neg,-0.9209,neg
36976,-0.6808,neg,0.0,neg
36977,0.0,neg,-0.9851,neg
36978,0.1027,pos,0.1779,pos
36979,-0.6705,neg,-0.9951,neg
36980,0.2023,pos,0.7203,pos
36981,0.0,neg,0.9918,pos
36982,-0.7351,neg,0.992,pos
36983,-0.7351,neg,0.4588,pos
36984,0.0,neg,0.9997,pos
36985,0.4019,pos,0.9186,pos
36986,-0.6369,neg,-0.9946,neg
36987,0.2263,pos,-0.9841,neg
36988,-0.9001,neg,-0.9956,neg
36989,-0.0516,neg,-0.4015,neg
36990,0.8094,pos,-0.9982,neg
36991,-0.4215,neg,0.8531,pos
36992,-0.3612,neg,0.9965,pos
36993,-0.1779,neg,0.9098,pos
36994,0.0,neg,-0.8572,neg
36995,-0.2263,neg,0.9423,pos
36996,-0.6597,neg,-0.9825,neg
36997,-0.296,neg,0.9899,pos
36998,-0.5267,neg,0.9976,pos
36999,-0.7579,neg,-0.8338,neg
37000,0.0,neg,0.7269,pos
37001,0.0,neg,-0.9995,neg
37002,0.3612,pos,0.9942,pos
37003,0.5859,pos,0.9977,pos
37004,-0.4215,neg,0.9257,pos
37005,0.0,neg,-0.9956,neg
37006,0.2942,pos,0.9181,pos
37007,-0.6476,neg,-0.4003,neg
37008,-0.25,neg,-0.93,neg
37009,0.0,neg,0.9755,pos
37010,-0.128,neg,-0.9941,neg
37011,0.0,neg,0.9806,pos
37012,-0.6908,neg,-0.9896,neg
37013,0.0,neg,-0.4615,neg
37014,0.2263,pos,0.9575,pos
37015,0.2263,pos,0.5168,pos
37016,-0.6705,neg,-0.9992,neg
37017,-0.34,neg,-0.9747,neg
37018,-0.5255,neg,0.0,neg
37019,0.7269,pos,0.9873,pos
37020,-0.4588,neg,-0.9052,neg
37021,-0.4404,neg,-0.6599,neg
37022,-0.3818,neg,0.5264,pos
37023,-0.6124,neg,-0.9901,neg
37024,0.0,neg,0.9299,pos
37025,-0.7783,neg,0.9757,pos
37026,0.0,neg,-0.69,neg
37027,0.2023,pos,-0.9836,neg
37028,0.0258,pos,0.5994,pos
37029,0.128,pos,-0.9922,neg
37030,-0.6369,neg,0.998,pos
37031,0.4023,pos,-0.8503,neg
37032,-0.2023,neg,0.5916,pos
37033,0.3818,pos,0.9914,pos
37034,-0.5267,neg,-0.8481,neg
37035,0.0,neg,0.8591,pos
37036,0.0,neg,-0.9668,neg
37037,0.0,neg,0.975,pos
37038,-0.4019,neg,0.993,pos
37039,0.6249,pos,-0.7449,neg
37040,0.2732,pos,0.9722,pos
37041,0.0,neg,-0.9989,neg
37042,0.0,neg,0.9956,pos
37043,-0.0516,neg,0.5859,pos
37044,0.0,neg,0.9966,pos
37045,0.0,neg,0.9947,pos
37046,0.5255,pos,0.9891,pos
37047,0.5106,pos,0.9809,pos
37048,0.4404,pos,0.9944,pos
37049,-0.2732,neg,0.6849,pos
37050,0.0,neg,-0.9625,neg
37051,0.0,neg,-0.7717,neg
37052,0.0,neg,0.7237,pos
37053,0.0,neg,0.4293,pos
37054,0.0,neg,0.9791,pos
37055,-0.3612,neg,-0.7964,neg
37056,-0.8689,neg,-0.9493,neg
37057,-0.5859,neg,-0.631,neg
37058,0.0,neg,0.9977,pos
37059,-0.2732,neg,0.9206,pos
37060,0.5719,pos,0.9984,pos
37061,-0.0258,neg,-0.9817,neg
37062,0.0,neg,-0.9786,neg
37063,-0.0,neg,-0.9966,neg
37064,-0.7269,neg,-0.7979,neg
37065,-0.5994,neg,-0.993,neg
37066,0.4767,pos,0.9919,pos
37067,-0.3612,neg,-0.9964,neg
37068,0.0,neg,0.34,pos
37069,0.0,neg,0.6059,pos
37070,0.0,neg,-0.959,neg
37071,-0.2732,neg,-0.995,neg
37072,0.0,neg,0.998,pos
37073,0.4019,pos,0.9169,pos
37074,0.0,neg,0.9949,pos
37075,-0.8316,neg,-0.9985,neg
37076,-0.8356,neg,-0.9589,neg
37077,-0.0516,neg,-0.8309,neg
37078,-0.5106,neg,-0.9886,neg
37079,0.6249,pos,0.8718,pos
37080,0.0,neg,0.9852,pos
37081,-0.5106,neg,-0.6124,neg
37082,0.0,neg,0.7543,pos
37083,0.8519,pos,0.9755,pos
37084,0.0772,pos,0.1025,pos
37085,0.1027,pos,0.782,pos
37086,0.296,pos,0.9884,pos
37087,-0.0772,neg,-0.9235,neg
37088,0.0,neg,-0.9559,neg
37089,0.0,neg,0.9678,pos
37090,0.0,neg,-0.9978,neg
37091,-0.8074,neg,-0.9657,neg
37092,0.0,neg,0.7958,pos
37093,-0.25,neg,-0.9382,neg
37094,0.0,neg,0.981,pos
37095,0.0516,pos,0.9903,pos
37096,0.0,neg,0.9988,pos
37097,-0.5423,neg,-0.9763,neg
37098,0.3989,pos,-0.9842,neg
37099,-0.7184,neg,-0.9777,neg
37100,0.4215,pos,0.9683,pos
37101,0.0,neg,0.9943,pos
37102,-0.3182,neg,-0.9922,neg
37103,0.4019,pos,0.975,pos
37104,0.0,neg,0.7184,pos
37105,-0.6486,neg,-0.9978,neg
37106,0.0,neg,0.0,neg
37107,-0.3818,neg,-0.9892,neg
37108,-0.25,neg,0.9947,pos
37109,0.34,pos,0.9934,pos
37110,0.0,neg,-0.7783,neg
37111,0.0258,pos,0.9991,pos
37112,-0.5574,neg,-0.9631,neg
37113,-0.6808,neg,-0.9895,neg
37114,-0.8402,neg,0.8074,pos
37115,0.3818,pos,0.9716,pos
37116,0.34,pos,-0.9369,neg
37117,-0.5106,neg,0.9843,pos
37118,0.0,neg,0.7351,pos
37119,-0.5423,neg,0.9963,pos
37120,0.0,neg,-0.0516,neg
37121,-0.34,neg,-0.9928,neg
37122,-0.7351,neg,-0.8957,neg
37123,-0.5423,neg,0.9085,pos
37124,0.6249,pos,0.9931,pos
37125,-0.34,neg,0.9176,pos
37126,0.5859,pos,0.5509,pos
37127,-0.0258,neg,0.984,pos
37128,0.0,neg,0.9232,pos
37129,0.6478,pos,0.8338,pos
37130,-0.4404,neg,0.9936,pos
37131,0.0,neg,0.7783,pos
37132,0.0,neg,-0.9993,neg
37133,-0.4767,neg,-0.9703,neg
37134,0.0,neg,0.9594,pos
37135,0.128,pos,-0.987,neg
37136,0.5267,pos,-0.993,neg
37137,0.0,neg,0.9889,pos
37138,-0.5106,neg,-0.9904,neg
37139,0.0,neg,-0.4019,neg
37140,-0.2263,neg,0.7177,pos
37141,0.0,neg,0.296,pos
37142,0.079,pos,-0.996,neg
37143,0.0,neg,0.9422,pos
37144,-0.4215,neg,-0.3802,neg
37145,-0.3818,neg,-0.8555,neg
37146,-0.296,neg,0.9992,pos
37147,-0.34,neg,0.905,pos
37148,0.4588,pos,-0.9493,neg
37149,-0.6486,neg,-0.9452,neg
37150,0.5267,pos,-0.891,neg
37151,-0.5719,neg,-0.9739,neg
37152,0.0,neg,-0.997,neg
37153,0.0,neg,0.9988,pos
37154,0.0,neg,-0.8132,neg
37155,0.4939,pos,-0.9494,neg
37156,0.0,neg,0.9329,pos
37157,-0.2732,neg,-0.355,neg
37158,-0.4215,neg,-0.9886,neg
37159,-0.296,neg,0.9933,pos
37160,0.0,neg,-0.8228,neg
37161,-0.7003,neg,-0.9849,neg
37162,0.5983,pos,0.8084,pos
37163,-0.7717,neg,-0.981,neg
37164,0.7003,pos,0.9766,pos
37165,0.0,neg,-0.8225,neg
37166,0.0,neg,0.9761,pos
37167,0.7959,pos,0.9858,pos
37168,-0.5719,neg,0.9968,pos
37169,-0.8402,neg,-0.9758,neg
37170,-0.34,neg,-0.7654,neg
37171,-0.5719,neg,-0.9993,neg
37172,0.0,neg,0.9273,pos
37173,0.0,neg,0.8881,pos
37174,0.0,neg,0.1756,pos
37175,0.0,neg,-0.2328,neg
37176,0.7351,pos,0.9512,pos
37177,0.0,neg,-0.9971,neg
37178,-0.7003,neg,-0.9953,neg
37179,0.5562,pos,0.9956,pos
37180,0.0,neg,-0.909,neg
37181,-0.6486,neg,0.9861,pos
37182,0.0,neg,-0.999,neg
37183,0.0516,pos,-0.9153,neg
37184,0.0,neg,0.128,pos
37185,0.2584,pos,-0.9423,neg
37186,0.0,neg,0.8625,pos
37187,0.0,neg,0.9741,pos
37188,-0.296,neg,0.7405,pos
37189,-0.7184,neg,0.988,pos
37190,0.6124,pos,0.3094,pos
37191,0.0,neg,-0.9861,neg
37192,0.2714,pos,0.8689,pos
37193,0.0,neg,0.9983,pos
37194,0.0,neg,0.0653,pos
37195,0.0,neg,0.9549,pos
37196,-0.7269,neg,0.97,pos
37197,-0.6486,neg,-0.9963,neg
37198,0.0516,pos,0.9905,pos
37199,-0.7717,neg,-0.9973,neg
37200,0.0,neg,-0.5994,neg
37201,-0.5423,neg,0.8501,pos
37202,-0.6808,neg,0.8838,pos
37203,-0.4404,neg,0.9974,pos
37204,0.4939,pos,-0.9319,neg
37205,0.0,neg,0.3716,pos
37206,0.5994,pos,0.9965,pos
37207,0.0,neg,0.3291,pos
37208,0.4215,pos,0.8481,pos
37209,-0.25,neg,-0.9842,neg
37210,-0.8349,neg,-0.9983,neg
